3.91961,0.590164
4.56818,0.520219
5.30476,0.452459
6.0411,0.391257
6.92426,0.330055
7.86591,0.27541
8.77787,0.229508
9.71896,0.190164
10.7773,0.155191
11.8355,0.126776
12.9816,0.100546
14.1275,0.0808743
15.4495,0.063388
16.507,0.052459
17.8288,0.0415301
19.4442,0.0306011
20.7658,0.0240437
21.9112,0.0196721
