0,0.997743
0.981894,0.907597
1.77577,0.806136
2.52786,0.715956
3.27994,0.616746
4.03203,0.513022
4.86769,0.40931
5.59889,0.31687
6.0376,0.267274
6.99861,0.201956
8.04318,0.134393
9.17131,0.093931
10.195,0.060225
10.8217,0.0467753
11.8245,0.0311248
13.0153,0.0200174
13.9972,0.0133931
15,0.00677201
